|10002978|8993079183885|TRF|17/03/2020 00:00:00|TRF|03/03/2026 00:00:00
|10002983|0089686420036|TRF|01/04/2020 00:00:00|TRF|03/03/2026 00:00:00
|10002989|0089686400427|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003018|8993005123015|TRF|02/02/2024 00:00:00|TRF|03/03/2026 00:00:00
|10003061|8886007811083|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003074|0041689300494|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003074|041689300494|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003074|6936101594275|TRF|30/04/2025 00:00:00|TRF|03/03/2026 00:00:00
|10003091|8886007811076|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003111|0089686648065|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003111|089686648065|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003144|8888166842731|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003163|8992980114001|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003272|8998899001166|TRF|16/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10003324|8888166842557|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003336|8998866100564|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003337|8998866100601|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003359|8992747200206|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003359|8999999006204|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003359|8999999407865|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003362|0711844120075|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003373|8992702005945|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003374|0089686017076|TRF|03/03/2026 00:00:00||
|10003381|8992775110126|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003389|8991102800020|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003391|8995151130060|TRF|20/02/2023 00:00:00|TRF|03/03/2026 00:00:00
|10003404|8886015403034|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003422|8992775110119|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
